ListingInfo_Day,ListingInfo_Month,ListingInfo_Year,ListingInfo_DayofYear,ListingInfo_DayofMonth,ListingInfo_DayofWeek
294,8,2014,234,22,4
243,7,2014,183,2,2
209,5,2014,149,29,3
299,8,2014,239,27,2
364,10,2014,304,31,4
271,7,2014,211,30,2
220,6,2014,160,9,0
136,3,2014,76,17,0
236,6,2014,176,25,2
225,6,2014,165,14,5
203,5,2014,143,23,4
130,3,2014,70,11,1
230,6,2014,170,19,3
348,10,2014,288,15,2
271,7,2014,211,30,2
312,9,2014,252,9,1
265,7,2014,205,24,3
199,5,2014,139,19,0
329,9,2014,269,26,4
241,6,2014,181,30,0
207,5,2014,147,27,1
232,6,2014,172,21,5
138,3,2014,78,19,2
325,9,2014,265,22,0
230,6,2014,170,19,3
256,7,2014,196,15,1
340,10,2014,280,7,1
357,10,2014,297,24,4
216,6,2014,156,5,3
140,3,2014,80,21,4
269,7,2014,209,28,0
136,3,2014,76,17,0
362,10,2014,302,29,2
276,8,2014,216,4,0
273,8,2014,213,1,4
362,10,2014,302,29,2
328,9,2014,268,25,3
254,7,2014,194,13,6
301,8,2014,241,29,4
105,2,2014,45,14,4
71,1,2014,11,11,5
365,11,2014,305,1,5
269,7,2014,209,28,0
315,9,2014,255,12,4
308,9,2014,248,5,4
164,4,2014,104,14,0
284,8,2014,224,12,1
313,9,2014,253,10,2
245,7,2014,185,4,4
109,2,2014,49,18,1
269,7,2014,209,28,0
250,7,2014,190,9,2
237,6,2014,177,26,3
305,9,2014,245,2,1
341,10,2014,281,8,2
348,10,2014,288,15,2
347,10,2014,287,14,1
207,5,2014,147,27,1
150,3,2014,90,31,0
251,7,2014,191,10,3
338,10,2014,278,5,6
345,10,2014,285,12,6
175,4,2014,115,25,4
123,3,2014,63,4,1
250,7,2014,190,9,2
217,6,2014,157,6,4
129,3,2014,69,10,0
273,8,2014,213,1,4
230,6,2014,170,19,3
314,9,2014,254,11,3
354,10,2014,294,21,1
333,9,2014,273,30,1
105,2,2014,45,14,4
309,9,2014,249,6,5
341,10,2014,281,8,2
266,7,2014,206,25,4
249,7,2014,189,8,1
168,4,2014,108,18,4
189,5,2014,129,9,4
206,5,2014,146,26,0
202,5,2014,142,22,3
193,5,2014,133,13,1
342,10,2014,282,9,3
360,10,2014,300,27,0
167,4,2014,107,17,3
202,5,2014,142,22,3
201,5,2014,141,21,2
178,4,2014,118,28,0
280,8,2014,220,8,4
334,10,2014,274,1,2
310,9,2014,250,7,6
352,10,2014,292,19,6
236,6,2014,176,25,2
255,7,2014,195,14,0
158,4,2014,98,8,1
312,9,2014,252,9,1
314,9,2014,254,11,3
105,2,2014,45,14,4
127,3,2014,67,8,5
224,6,2014,164,13,4
350,10,2014,290,17,4
214,6,2014,154,3,1
312,9,2014,252,9,1
130,3,2014,70,11,1
174,4,2014,114,24,3
356,10,2014,296,23,3
271,7,2014,211,30,2
309,9,2014,249,6,5
226,6,2014,166,15,6
355,10,2014,295,22,2
354,10,2014,294,21,1
243,7,2014,183,2,2
228,6,2014,168,17,1
334,10,2014,274,1,2
270,7,2014,210,29,1
234,6,2014,174,23,0
266,7,2014,206,25,4
200,5,2014,140,20,1
310,9,2014,250,7,6
326,9,2014,266,23,1
311,9,2014,251,8,0
264,7,2014,204,23,2
343,10,2014,283,10,4
136,3,2014,76,17,0
140,3,2014,80,21,4
294,8,2014,234,22,4
152,4,2014,92,2,2
159,4,2014,99,9,2
180,4,2014,120,30,2
128,3,2014,68,9,6
208,5,2014,148,28,2
342,10,2014,282,9,3
333,9,2014,273,30,1
200,5,2014,140,20,1
138,3,2014,78,19,2
130,3,2014,70,11,1
355,10,2014,295,22,2
355,10,2014,295,22,2
339,10,2014,279,6,0
265,7,2014,205,24,3
206,5,2014,146,26,0
300,8,2014,240,28,3
217,6,2014,157,6,4
250,7,2014,190,9,2
248,7,2014,188,7,0
145,3,2014,85,26,2
173,4,2014,113,23,2
361,10,2014,301,28,1
342,10,2014,282,9,3
169,4,2014,109,19,5
296,8,2014,236,24,6
309,9,2014,249,6,5
222,6,2014,162,11,2
346,10,2014,286,13,0
345,10,2014,285,12,6
229,6,2014,169,18,2
209,5,2014,149,29,3
355,10,2014,295,22,2
172,4,2014,112,22,1
347,10,2014,287,14,1
263,7,2014,203,22,1
264,7,2014,204,23,2
325,9,2014,265,22,0
136,3,2014,76,17,0
164,4,2014,104,14,0
287,8,2014,227,15,4
319,9,2014,259,16,1
361,10,2014,301,28,1
336,10,2014,276,3,4
236,6,2014,176,25,2
222,6,2014,162,11,2
214,6,2014,154,3,1
234,6,2014,174,23,0
336,10,2014,276,3,4
218,6,2014,158,7,5
366,11,2014,306,2,6
116,2,2014,56,25,1
271,7,2014,211,30,2
221,6,2014,161,10,1
145,3,2014,85,26,2
222,6,2014,162,11,2
345,10,2014,285,12,6
350,10,2014,290,17,4
341,10,2014,281,8,2
201,5,2014,141,21,2
342,10,2014,282,9,3
248,7,2014,188,7,0
237,6,2014,177,26,3
167,4,2014,107,17,3
214,6,2014,154,3,1
309,9,2014,249,6,5
71,1,2014,11,11,5
146,3,2014,86,27,3
272,7,2014,212,31,3
343,10,2014,283,10,4
187,5,2014,127,7,2
245,7,2014,185,4,4
284,8,2014,224,12,1
273,8,2014,213,1,4
333,9,2014,273,30,1
116,2,2014,56,25,1
312,9,2014,252,9,1
203,5,2014,143,23,4
333,9,2014,273,30,1
81,1,2014,21,21,1
217,6,2014,157,6,4
349,10,2014,289,16,3
161,4,2014,101,11,4
189,5,2014,129,9,4
291,8,2014,231,19,1
168,4,2014,108,18,4
232,6,2014,172,21,5
353,10,2014,293,20,0
312,9,2014,252,9,1
259,7,2014,199,18,4
231,6,2014,171,20,4
222,6,2014,162,11,2
314,9,2014,254,11,3
119,2,2014,59,28,4
154,4,2014,94,4,4
286,8,2014,226,14,3
363,10,2014,303,30,3
315,9,2014,255,12,4
307,9,2014,247,4,3
119,2,2014,59,28,4
109,2,2014,49,18,1
166,4,2014,106,16,2
235,6,2014,175,24,1
269,7,2014,209,28,0
206,5,2014,146,26,0
62,1,2014,2,2,3
357,10,2014,297,24,4
132,3,2014,72,13,3
262,7,2014,202,21,0
248,7,2014,188,7,0
286,8,2014,226,14,3
283,8,2014,223,11,0
241,6,2014,181,30,0
311,9,2014,251,8,0
226,6,2014,166,15,6
196,5,2014,136,16,4
232,6,2014,172,21,5
334,10,2014,274,1,2
335,10,2014,275,2,3
285,8,2014,225,13,2
206,5,2014,146,26,0
202,5,2014,142,22,3
71,1,2014,11,11,5
223,6,2014,163,12,3
248,7,2014,188,7,0
365,11,2014,305,1,5
298,8,2014,238,26,1
331,9,2014,271,28,6
231,6,2014,171,20,4
318,9,2014,258,15,0
355,10,2014,295,22,2
343,10,2014,283,10,4
268,7,2014,208,27,6
354,10,2014,294,21,1
264,7,2014,204,23,2
293,8,2014,233,21,3
361,10,2014,301,28,1
331,9,2014,271,28,6
263,7,2014,203,22,1
189,5,2014,129,9,4
87,1,2014,27,27,0
324,9,2014,264,21,6
136,3,2014,76,17,0
203,5,2014,143,23,4
143,3,2014,83,24,0
225,6,2014,165,14,5
148,3,2014,88,29,5
145,3,2014,85,26,2
171,4,2014,111,21,0
300,8,2014,240,28,3
128,3,2014,68,9,6
169,4,2014,109,19,5
266,7,2014,206,25,4
362,10,2014,302,29,2
329,9,2014,269,26,4
301,8,2014,241,29,4
189,5,2014,129,9,4
301,8,2014,241,29,4
333,9,2014,273,30,1
82,1,2014,22,22,2
236,6,2014,176,25,2
308,9,2014,248,5,4
281,8,2014,221,9,5
229,6,2014,169,18,2
327,9,2014,267,24,2
143,3,2014,83,24,0
257,7,2014,197,16,2
188,5,2014,128,8,3
236,6,2014,176,25,2
253,7,2014,193,12,5
258,7,2014,198,17,3
223,6,2014,163,12,3
164,4,2014,104,14,0
341,10,2014,281,8,2
297,8,2014,237,25,0
317,9,2014,257,14,6
228,6,2014,168,17,1
70,1,2014,10,10,4
301,8,2014,241,29,4
316,9,2014,256,13,5
276,8,2014,216,4,0
103,2,2014,43,12,2
346,10,2014,286,13,0
257,7,2014,197,16,2
260,7,2014,200,19,5
105,2,2014,45,14,4
136,3,2014,76,17,0
175,4,2014,115,25,4
293,8,2014,233,21,3
268,7,2014,208,27,6
266,7,2014,206,25,4
139,3,2014,79,20,3
314,9,2014,254,11,3
252,7,2014,192,11,4
146,3,2014,86,27,3
164,4,2014,104,14,0
357,10,2014,297,24,4
351,10,2014,291,18,5
258,7,2014,198,17,3
235,6,2014,175,24,1
224,6,2014,164,13,4
278,8,2014,218,6,2
189,5,2014,129,9,4
269,7,2014,209,28,0
220,6,2014,160,9,0
221,6,2014,161,10,1
235,6,2014,175,24,1
301,8,2014,241,29,4
139,3,2014,79,20,3
259,7,2014,199,18,4
275,8,2014,215,3,6
347,10,2014,287,14,1
277,8,2014,217,5,1
352,10,2014,292,19,6
302,8,2014,242,30,5
142,3,2014,82,23,6
312,9,2014,252,9,1
216,6,2014,156,5,3
237,6,2014,177,26,3
226,6,2014,166,15,6
275,8,2014,215,3,6
355,10,2014,295,22,2
218,6,2014,158,7,5
150,3,2014,90,31,0
150,3,2014,90,31,0
175,4,2014,115,25,4
317,9,2014,257,14,6
312,9,2014,252,9,1
361,10,2014,301,28,1
202,5,2014,142,22,3
322,9,2014,262,19,4
291,8,2014,231,19,1
114,2,2014,54,23,6
324,9,2014,264,21,6
306,9,2014,246,3,2
168,4,2014,108,18,4
260,7,2014,200,19,5
236,6,2014,176,25,2
269,7,2014,209,28,0
315,9,2014,255,12,4
199,5,2014,139,19,0
262,7,2014,202,21,0
299,8,2014,239,27,2
265,7,2014,205,24,3
277,8,2014,217,5,1
196,5,2014,136,16,4
343,10,2014,283,10,4
199,5,2014,139,19,0
263,7,2014,203,22,1
320,9,2014,260,17,2
124,3,2014,64,5,2
344,10,2014,284,11,5
330,9,2014,270,27,5
235,6,2014,175,24,1
133,3,2014,73,14,4
193,5,2014,133,13,1
251,7,2014,191,10,3
312,9,2014,252,9,1
361,10,2014,301,28,1
357,10,2014,297,24,4
133,3,2014,73,14,4
368,11,2014,308,4,1
158,4,2014,98,8,1
242,7,2014,182,1,1
275,8,2014,215,3,6
159,4,2014,99,9,2
224,6,2014,164,13,4
266,7,2014,206,25,4
278,8,2014,218,6,2
285,8,2014,225,13,2
175,4,2014,115,25,4
288,8,2014,228,16,5
126,3,2014,66,7,4
150,3,2014,90,31,0
252,7,2014,192,11,4
308,9,2014,248,5,4
342,10,2014,282,9,3
300,8,2014,240,28,3
366,11,2014,306,2,6
188,5,2014,128,8,3
365,11,2014,305,1,5
237,6,2014,177,26,3
354,10,2014,294,21,1
143,3,2014,83,24,0
262,7,2014,202,21,0
334,10,2014,274,1,2
202,5,2014,142,22,3
302,8,2014,242,30,5
326,9,2014,266,23,1
79,1,2014,19,19,6
175,4,2014,115,25,4
248,7,2014,188,7,0
142,3,2014,82,23,6
301,8,2014,241,29,4
282,8,2014,222,10,6
186,5,2014,126,6,1
234,6,2014,174,23,0
305,9,2014,245,2,1
277,8,2014,217,5,1
204,5,2014,144,24,5
260,7,2014,200,19,5
297,8,2014,237,25,0
139,3,2014,79,20,3
346,10,2014,286,13,0
325,9,2014,265,22,0
251,7,2014,191,10,3
312,9,2014,252,9,1
81,1,2014,21,21,1
146,3,2014,86,27,3
179,4,2014,119,29,1
237,6,2014,177,26,3
324,9,2014,264,21,6
133,3,2014,73,14,4
263,7,2014,203,22,1
340,10,2014,280,7,1
318,9,2014,258,15,0
290,8,2014,230,18,0
338,10,2014,278,5,6
274,8,2014,214,2,5
312,9,2014,252,9,1
254,7,2014,194,13,6
299,8,2014,239,27,2
306,9,2014,246,3,2
77,1,2014,17,17,4
148,3,2014,88,29,5
111,2,2014,51,20,3
148,3,2014,88,29,5
210,5,2014,150,30,4
292,8,2014,232,20,2
333,9,2014,273,30,1
215,6,2014,155,4,2
332,9,2014,272,29,0
76,1,2014,16,16,3
323,9,2014,263,20,5
136,3,2014,76,17,0
229,6,2014,169,18,2
153,4,2014,93,3,3
280,8,2014,220,8,4
230,6,2014,170,19,3
196,5,2014,136,16,4
344,10,2014,284,11,5
124,3,2014,64,5,2
225,6,2014,165,14,5
302,8,2014,242,30,5
312,9,2014,252,9,1
178,4,2014,118,28,0
272,7,2014,212,31,3
357,10,2014,297,24,4
350,10,2014,290,17,4
355,10,2014,295,22,2
144,3,2014,84,25,1
244,7,2014,184,3,3
299,8,2014,239,27,2
281,8,2014,221,9,5
126,3,2014,66,7,4
305,9,2014,245,2,1
362,10,2014,302,29,2
331,9,2014,271,28,6
221,6,2014,161,10,1
222,6,2014,162,11,2
119,2,2014,59,28,4
236,6,2014,176,25,2
200,5,2014,140,20,1
238,6,2014,178,27,4
360,10,2014,300,27,0
364,10,2014,304,31,4
308,9,2014,248,5,4
159,4,2014,99,9,2
292,8,2014,232,20,2
349,10,2014,289,16,3
358,10,2014,298,25,5
333,9,2014,273,30,1
115,2,2014,55,24,0
312,9,2014,252,9,1
141,3,2014,81,22,5
291,8,2014,231,19,1
355,10,2014,295,22,2
333,9,2014,273,30,1
188,5,2014,128,8,3
324,9,2014,264,21,6
357,10,2014,297,24,4
288,8,2014,228,16,5
269,7,2014,209,28,0
315,9,2014,255,12,4
319,9,2014,259,16,1
273,8,2014,213,1,4
197,5,2014,137,17,5
311,9,2014,251,8,0
296,8,2014,236,24,6
357,10,2014,297,24,4
110,2,2014,50,19,2
357,10,2014,297,24,4
313,9,2014,253,10,2
297,8,2014,237,25,0
251,7,2014,191,10,3
235,6,2014,175,24,1
278,8,2014,218,6,2
310,9,2014,250,7,6
225,6,2014,165,14,5
193,5,2014,133,13,1
312,9,2014,252,9,1
160,4,2014,100,10,3
350,10,2014,290,17,4
222,6,2014,162,11,2
255,7,2014,195,14,0
225,6,2014,165,14,5
282,8,2014,222,10,6
143,3,2014,83,24,0
347,10,2014,287,14,1
353,10,2014,293,20,0
348,10,2014,288,15,2
129,3,2014,69,10,0
346,10,2014,286,13,0
229,6,2014,169,18,2
272,7,2014,212,31,3
223,6,2014,163,12,3
173,4,2014,113,23,2
272,7,2014,212,31,3
214,6,2014,154,3,1
361,10,2014,301,28,1
117,2,2014,57,26,2
245,7,2014,185,4,4
309,9,2014,249,6,5
343,10,2014,283,10,4
235,6,2014,175,24,1
361,10,2014,301,28,1
347,10,2014,287,14,1
237,6,2014,177,26,3
199,5,2014,139,19,0
230,6,2014,170,19,3
310,9,2014,250,7,6
119,2,2014,59,28,4
279,8,2014,219,7,3
329,9,2014,269,26,4
360,10,2014,300,27,0
82,1,2014,22,22,2
312,9,2014,252,9,1
160,4,2014,100,10,3
105,2,2014,45,14,4
355,10,2014,295,22,2
277,8,2014,217,5,1
132,3,2014,72,13,3
265,7,2014,205,24,3
82,1,2014,22,22,2
311,9,2014,251,8,0
196,5,2014,136,16,4
230,6,2014,170,19,3
217,6,2014,157,6,4
299,8,2014,239,27,2
206,5,2014,146,26,0
296,8,2014,236,24,6
177,4,2014,117,27,6
221,6,2014,161,10,1
166,4,2014,106,16,2
367,11,2014,307,3,0
222,6,2014,162,11,2
341,10,2014,281,8,2
236,6,2014,176,25,2
252,7,2014,192,11,4
113,2,2014,53,22,5
270,7,2014,210,29,1
291,8,2014,231,19,1
129,3,2014,69,10,0
346,10,2014,286,13,0
351,10,2014,291,18,5
234,6,2014,174,23,0
237,6,2014,177,26,3
268,7,2014,208,27,6
146,3,2014,86,27,3
330,9,2014,270,27,5
311,9,2014,251,8,0
122,3,2014,62,3,0
215,6,2014,155,4,2
364,10,2014,304,31,4
146,3,2014,86,27,3
132,3,2014,72,13,3
202,5,2014,142,22,3
105,2,2014,45,14,4
353,10,2014,293,20,0
245,7,2014,185,4,4
193,5,2014,133,13,1
254,7,2014,194,13,6
118,2,2014,58,27,3
192,5,2014,132,12,0
301,8,2014,241,29,4
335,10,2014,275,2,3
341,10,2014,281,8,2
315,9,2014,255,12,4
357,10,2014,297,24,4
131,3,2014,71,12,2
263,7,2014,203,22,1
166,4,2014,106,16,2
277,8,2014,217,5,1
235,6,2014,175,24,1
344,10,2014,284,11,5
184,5,2014,124,4,6
173,4,2014,113,23,2
335,10,2014,275,2,3
269,7,2014,209,28,0
354,10,2014,294,21,1
167,4,2014,107,17,3
218,6,2014,158,7,5
243,7,2014,183,2,2
346,10,2014,286,13,0
322,9,2014,262,19,4
224,6,2014,164,13,4
144,3,2014,84,25,1
321,9,2014,261,18,3
346,10,2014,286,13,0
229,6,2014,169,18,2
71,1,2014,11,11,5
251,7,2014,191,10,3
168,4,2014,108,18,4
206,5,2014,146,26,0
321,9,2014,261,18,3
206,5,2014,146,26,0
211,5,2014,151,31,5
175,4,2014,115,25,4
305,9,2014,245,2,1
232,6,2014,172,21,5
152,4,2014,92,2,2
356,10,2014,296,23,3
256,7,2014,196,15,1
308,9,2014,248,5,4
293,8,2014,233,21,3
272,7,2014,212,31,3
160,4,2014,100,10,3
355,10,2014,295,22,2
189,5,2014,129,9,4
292,8,2014,232,20,2
195,5,2014,135,15,3
291,8,2014,231,19,1
365,11,2014,305,1,5
359,10,2014,299,26,6
98,2,2014,38,7,4
84,1,2014,24,24,4
360,10,2014,300,27,0
242,7,2014,182,1,1
364,10,2014,304,31,4
336,10,2014,276,3,4
131,3,2014,71,12,2
273,8,2014,213,1,4
119,2,2014,59,28,4
315,9,2014,255,12,4
194,5,2014,134,14,2
189,5,2014,129,9,4
344,10,2014,284,11,5
296,8,2014,236,24,6
218,6,2014,158,7,5
128,3,2014,68,9,6
169,4,2014,109,19,5
264,7,2014,204,23,2
286,8,2014,226,14,3
270,7,2014,210,29,1
202,5,2014,142,22,3
249,7,2014,189,8,1
176,4,2014,116,26,5
318,9,2014,258,15,0
347,10,2014,287,14,1
290,8,2014,230,18,0
321,9,2014,261,18,3
256,7,2014,196,15,1
228,6,2014,168,17,1
281,8,2014,221,9,5
360,10,2014,300,27,0
273,8,2014,213,1,4
248,7,2014,188,7,0
147,3,2014,87,28,4
83,1,2014,23,23,3
334,10,2014,274,1,2
261,7,2014,201,20,6
332,9,2014,272,29,0
202,5,2014,142,22,3
363,10,2014,303,30,3
359,10,2014,299,26,6
278,8,2014,218,6,2
165,4,2014,105,15,1
184,5,2014,124,4,6
299,8,2014,239,27,2
209,5,2014,149,29,3
196,5,2014,136,16,4
206,5,2014,146,26,0
315,9,2014,255,12,4
172,4,2014,112,22,1
333,9,2014,273,30,1
236,6,2014,176,25,2
227,6,2014,167,16,0
309,9,2014,249,6,5
318,9,2014,258,15,0
312,9,2014,252,9,1
331,9,2014,271,28,6
225,6,2014,165,14,5
327,9,2014,267,24,2
133,3,2014,73,14,4
291,8,2014,231,19,1
240,6,2014,180,29,6
119,2,2014,59,28,4
334,10,2014,274,1,2
145,3,2014,85,26,2
352,10,2014,292,19,6
178,4,2014,118,28,0
276,8,2014,216,4,0
71,1,2014,11,11,5
313,9,2014,253,10,2
360,10,2014,300,27,0
310,9,2014,250,7,6
298,8,2014,238,26,1
312,9,2014,252,9,1
145,3,2014,85,26,2
347,10,2014,287,14,1
338,10,2014,278,5,6
297,8,2014,237,25,0
322,9,2014,262,19,4
259,7,2014,199,18,4
343,10,2014,283,10,4
199,5,2014,139,19,0
360,10,2014,300,27,0
359,10,2014,299,26,6
249,7,2014,189,8,1
112,2,2014,52,21,4
251,7,2014,191,10,3
220,6,2014,160,9,0
189,5,2014,129,9,4
251,7,2014,191,10,3
86,1,2014,26,26,6
216,6,2014,156,5,3
348,10,2014,288,15,2
173,4,2014,113,23,2
75,1,2014,15,15,2
230,6,2014,170,19,3
317,9,2014,257,14,6
133,3,2014,73,14,4
272,7,2014,212,31,3
350,10,2014,290,17,4
335,10,2014,275,2,3
302,8,2014,242,30,5
171,4,2014,111,21,0
220,6,2014,160,9,0
273,8,2014,213,1,4
349,10,2014,289,16,3
71,1,2014,11,11,5
142,3,2014,82,23,6
101,2,2014,41,10,0
358,10,2014,298,25,5
265,7,2014,205,24,3
276,8,2014,216,4,0
297,8,2014,237,25,0
229,6,2014,169,18,2
202,5,2014,142,22,3
279,8,2014,219,7,3
161,4,2014,101,11,4
195,5,2014,135,15,3
294,8,2014,234,22,4
221,6,2014,161,10,1
349,10,2014,289,16,3
268,7,2014,208,27,6
314,9,2014,254,11,3
336,10,2014,276,3,4
312,9,2014,252,9,1
245,7,2014,185,4,4
341,10,2014,281,8,2
166,4,2014,106,16,2
269,7,2014,209,28,0
341,10,2014,281,8,2
82,1,2014,22,22,2
317,9,2014,257,14,6
310,9,2014,250,7,6
80,1,2014,20,20,0
263,7,2014,203,22,1
260,7,2014,200,19,5
317,9,2014,257,14,6
197,5,2014,137,17,5
266,7,2014,206,25,4
307,9,2014,247,4,3
241,6,2014,181,30,0
206,5,2014,146,26,0
220,6,2014,160,9,0
348,10,2014,288,15,2
227,6,2014,167,16,0
341,10,2014,281,8,2
350,10,2014,290,17,4
180,4,2014,120,30,2
312,9,2014,252,9,1
310,9,2014,250,7,6
199,5,2014,139,19,0
210,5,2014,150,30,4
220,6,2014,160,9,0
220,6,2014,160,9,0
196,5,2014,136,16,4
298,8,2014,238,26,1
329,9,2014,269,26,4
312,9,2014,252,9,1
144,3,2014,84,25,1
206,5,2014,146,26,0
150,3,2014,90,31,0
295,8,2014,235,23,5
277,8,2014,217,5,1
238,6,2014,178,27,4
229,6,2014,169,18,2
220,6,2014,160,9,0
139,3,2014,79,20,3
207,5,2014,147,27,1
224,6,2014,164,13,4
297,8,2014,237,25,0
174,4,2014,114,24,3
88,1,2014,28,28,1
168,4,2014,108,18,4
200,5,2014,140,20,1
345,10,2014,285,12,6
320,9,2014,260,17,2
355,10,2014,295,22,2
79,1,2014,19,19,6
256,7,2014,196,15,1
288,8,2014,228,16,5
241,6,2014,181,30,0
315,9,2014,255,12,4
299,8,2014,239,27,2
349,10,2014,289,16,3
193,5,2014,133,13,1
312,9,2014,252,9,1
259,7,2014,199,18,4
277,8,2014,217,5,1
167,4,2014,107,17,3
222,6,2014,162,11,2
160,4,2014,100,10,3
318,9,2014,258,15,0
329,9,2014,269,26,4
232,6,2014,172,21,5
123,3,2014,63,4,1
218,6,2014,158,7,5
248,7,2014,188,7,0
312,9,2014,252,9,1
338,10,2014,278,5,6
175,4,2014,115,25,4
318,9,2014,258,15,0
308,9,2014,248,5,4
87,1,2014,27,27,0
222,6,2014,162,11,2
259,7,2014,199,18,4
131,3,2014,71,12,2
257,7,2014,197,16,2
322,9,2014,262,19,4
216,6,2014,156,5,3
178,4,2014,118,28,0
245,7,2014,185,4,4
306,9,2014,246,3,2
309,9,2014,249,6,5
342,10,2014,282,9,3
201,5,2014,141,21,2
349,10,2014,289,16,3
139,3,2014,79,20,3
223,6,2014,163,12,3
338,10,2014,278,5,6
215,6,2014,155,4,2
267,7,2014,207,26,5
143,3,2014,83,24,0
174,4,2014,114,24,3
241,6,2014,181,30,0
222,6,2014,162,11,2
129,3,2014,69,10,0
77,1,2014,17,17,4
309,9,2014,249,6,5
231,6,2014,171,20,4
178,4,2014,118,28,0
323,9,2014,263,20,5
179,4,2014,119,29,1
349,10,2014,289,16,3
261,7,2014,201,20,6
333,9,2014,273,30,1
98,2,2014,38,7,4
143,3,2014,83,24,0
223,6,2014,163,12,3
346,10,2014,286,13,0
174,4,2014,114,24,3
242,7,2014,182,1,1
294,8,2014,234,22,4
264,7,2014,204,23,2
75,1,2014,15,15,2
282,8,2014,222,10,6
249,7,2014,189,8,1
260,7,2014,200,19,5
78,1,2014,18,18,5
285,8,2014,225,13,2
260,7,2014,200,19,5
122,3,2014,62,3,0
333,9,2014,273,30,1
311,9,2014,251,8,0
218,6,2014,158,7,5
269,7,2014,209,28,0
303,8,2014,243,31,6
259,7,2014,199,18,4
308,9,2014,248,5,4
332,9,2014,272,29,0
278,8,2014,218,6,2
302,8,2014,242,30,5
234,6,2014,174,23,0
279,8,2014,219,7,3
235,6,2014,175,24,1
266,7,2014,206,25,4
172,4,2014,112,22,1
361,10,2014,301,28,1
150,3,2014,90,31,0
244,7,2014,184,3,3
217,6,2014,157,6,4
194,5,2014,134,14,2
145,3,2014,85,26,2
129,3,2014,69,10,0
302,8,2014,242,30,5
343,10,2014,283,10,4
203,5,2014,143,23,4
245,7,2014,185,4,4
360,10,2014,300,27,0
350,10,2014,290,17,4
298,8,2014,238,26,1
248,7,2014,188,7,0
346,10,2014,286,13,0
335,10,2014,275,2,3
168,4,2014,108,18,4
306,9,2014,246,3,2
248,7,2014,188,7,0
350,10,2014,290,17,4
322,9,2014,262,19,4
347,10,2014,287,14,1
315,9,2014,255,12,4
193,5,2014,133,13,1
315,9,2014,255,12,4
333,9,2014,273,30,1
128,3,2014,68,9,6
271,7,2014,211,30,2
238,6,2014,178,27,4
193,5,2014,133,13,1
322,9,2014,262,19,4
125,3,2014,65,6,3
325,9,2014,265,22,0
88,1,2014,28,28,1
224,6,2014,164,13,4
217,6,2014,157,6,4
78,1,2014,18,18,5
276,8,2014,216,4,0
360,10,2014,300,27,0
346,10,2014,286,13,0
195,5,2014,135,15,3
319,9,2014,259,16,1
310,9,2014,250,7,6
308,9,2014,248,5,4
299,8,2014,239,27,2
298,8,2014,238,26,1
317,9,2014,257,14,6
272,7,2014,212,31,3
172,4,2014,112,22,1
131,3,2014,71,12,2
262,7,2014,202,21,0
256,7,2014,196,15,1
167,4,2014,107,17,3
249,7,2014,189,8,1
347,10,2014,287,14,1
203,5,2014,143,23,4
243,7,2014,183,2,2
354,10,2014,294,21,1
201,5,2014,141,21,2
229,6,2014,169,18,2
351,10,2014,291,18,5
299,8,2014,239,27,2
172,4,2014,112,22,1
353,10,2014,293,20,0
346,10,2014,286,13,0
228,6,2014,168,17,1
128,3,2014,68,9,6
329,9,2014,269,26,4
268,7,2014,208,27,6
217,6,2014,157,6,4
258,7,2014,198,17,3
129,3,2014,69,10,0
330,9,2014,270,27,5
313,9,2014,253,10,2
335,10,2014,275,2,3
161,4,2014,101,11,4
229,6,2014,169,18,2
285,8,2014,225,13,2
142,3,2014,82,23,6
194,5,2014,134,14,2
287,8,2014,227,15,4
345,10,2014,285,12,6
234,6,2014,174,23,0
308,9,2014,248,5,4
322,9,2014,262,19,4
268,7,2014,208,27,6
292,8,2014,232,20,2
245,7,2014,185,4,4
279,8,2014,219,7,3
178,4,2014,118,28,0
231,6,2014,171,20,4
133,3,2014,73,14,4
139,3,2014,79,20,3
266,7,2014,206,25,4
332,9,2014,272,29,0
312,9,2014,252,9,1
133,3,2014,73,14,4
138,3,2014,78,19,2
355,10,2014,295,22,2
83,1,2014,23,23,3
333,9,2014,273,30,1
225,6,2014,165,14,5
331,9,2014,271,28,6
222,6,2014,162,11,2
317,9,2014,257,14,6
318,9,2014,258,15,0
329,9,2014,269,26,4
315,9,2014,255,12,4
236,6,2014,176,25,2
225,6,2014,165,14,5
144,3,2014,84,25,1
275,8,2014,215,3,6
311,9,2014,251,8,0
346,10,2014,286,13,0
272,7,2014,212,31,3
145,3,2014,85,26,2
310,9,2014,250,7,6
84,1,2014,24,24,4
347,10,2014,287,14,1
283,8,2014,223,11,0
144,3,2014,84,25,1
138,3,2014,78,19,2
301,8,2014,241,29,4
309,9,2014,249,6,5
350,10,2014,290,17,4
343,10,2014,283,10,4
288,8,2014,228,16,5
267,7,2014,207,26,5
184,5,2014,124,4,6
145,3,2014,85,26,2
165,4,2014,105,15,1
344,10,2014,284,11,5
222,6,2014,162,11,2
333,9,2014,273,30,1
254,7,2014,194,13,6
186,5,2014,126,6,1
161,4,2014,101,11,4
360,10,2014,300,27,0
267,7,2014,207,26,5
343,10,2014,283,10,4
350,10,2014,290,17,4
233,6,2014,173,22,6
350,10,2014,290,17,4
340,10,2014,280,7,1
235,6,2014,175,24,1
